"DisMod II input and output, database QIMD 2 2011","","","","","","","","","","",""
"Males, Disease: CHD (Rates * ), sex: Males","","","","","","","","","","",""
"Written 05/12/2016, 22:33:11","","","","","","","","","","",""
"Age","Prevalence (rates)","Remission (rates)","Mortality (rates)","Incidence (rates)","Prevalence (rates)","Remission (rates)","Case fatality (rates)","Duration (years)","Mortality (rates)","RR mortality (number)","Age of onset (years)"
"18","0.0000028862","0.0000000000","0.0000004288","0.0000000000","0.0035311493","0.0000000000","0.0057070290","0.0000000000","0.0000201523","16.9022943099","0.0000000000"
"19","0.0000000000","0.0000000000","0.0000014291","0.0000000000","0.0035025634","0.0000000000","0.0069350372","0.0000000000","0.0000242903","19.2780757428","0.0000000000"
"20","0.0000000000","0.0000000000","0.0000024158","0.0000000000","0.0034696578","0.0000000000","0.0078110744","0.0000000000","0.0000271016","21.3712757025","0.0000000000"
"21","0.0000000000","0.0000000000","0.0000031438","0.0000001104","0.0034348066","0.0000000000","0.0081489866","47.6928315128","0.0000279900","22.4833709444","21.5000000000"
"22","0.0000000000","0.0000000000","0.0000033682","0.0000025481","0.0034012608","0.0000000000","0.0078281857","47.0880680392","0.0000266256","21.8107981507","22.5000000000"
"23","0.0000221069","0.0000000000","0.0000028593","0.0000052575","0.0033723430","0.0000000000","0.0069903497","46.4512454394","0.0000235738","19.3478078386","23.5000000000"
"24","0.0000772042","0.0000000000","0.0000017406","0.0000073357","0.0033492915","0.0000000000","0.0058427230","45.7641174384","0.0000195689","15.8510485152","24.5000000000"
"25","0.0001224114","0.0000000000","0.0000004883","0.0000078796","0.0033317292","0.0000000000","0.0045925500","45.0186071687","0.0000153011","12.1645384067","25.5000000000"
"26","0.0001284470","0.0000000000","0.0000000000","0.0000059863","0.0033176572","0.0000000000","0.0034470750","44.2163594400","0.0000114362","8.9700462795","26.5000000000"
"27","0.0000660293","0.0000000000","0.0000000000","0.0000007528","0.0033034274","0.0000000000","0.0026135424","43.3681634326","0.0000086336","6.7548062890","27.5000000000"
"28","0.0000000000","0.0000000000","0.0000008339","0.0000000000","0.0032881292","0.0000000000","0.0022490774","0.0000000000","0.0000073953","5.7464171211","0.0000000000"
"29","0.0000000000","0.0000000000","0.0000036235","0.0000000000","0.0032728099","0.0000000000","0.0023103288","0.0000000000","0.0000075613","5.6926013308","0.0000000000"
"30","0.0000000000","0.0000000000","0.0000077938","0.0000097463","0.0032613656","0.0000000000","0.0027038260","40.7314974592","0.0000088182","6.2865897289","30.5000000000"
"31","0.0000000000","0.0000000000","0.0000132071","0.0000558006","0.0032759576","0.0000000000","0.0033360986","39.8737690859","0.0000109290","7.2550667222","31.5000000000"
"32","0.0000000000","0.0000000000","0.0000197255","0.0001417915","0.0033550405","0.0000000000","0.0041136761","39.0417225587","0.0000138017","8.3387001874","32.5000000000"
"33","0.0003502972","0.0000000000","0.0000272119","0.0002787638","0.0035455938","0.0000000000","0.0049430881","38.2383089837","0.0000175267","9.3013549199","33.5000000000"
"34","0.0013375666","0.0000000000","0.0000355435","0.0004726142","0.0039043610","0.0000000000","0.0057431292","37.4630297345","0.0000224246","9.9993922426","34.5000000000"
"35","0.0026655229","0.0000000000","0.0000446117","0.0007086463","0.0044849098","0.0000000000","0.0064816539","36.7132664697","0.0000290723","10.4212562622","35.5000000000"
"36","0.0042843104","0.0000000000","0.0000543088","0.0009670155","0.0053242080","0.0000000000","0.0071387816","35.9855334770","0.0000380128","10.5971420624","36.5000000000"
"37","0.0061440734","0.0000000000","0.0000645269","0.0012278770","0.0064395530","0.0000000000","0.0076946319","35.2757453662","0.0000495567","10.5681729402","37.5000000000"
"38","0.0081946550","0.0000000000","0.0000751676","0.0014713861","0.0078282793","0.0000000000","0.0081293243","34.5792526590","0.0000636478","10.3731764642","38.5000000000"
"39","0.0103789688","0.0000000000","0.0000863501","0.0016776983","0.0094676830","0.0000000000","0.0084229783","33.8909160019","0.0000797574","10.0278768295","39.5000000000"
"40","0.0126329992","0.0000000000","0.0000984111","0.0018318691","0.0113174584","0.0000000000","0.0085663050","33.2053687237","0.0000969617","9.5521122006","40.5000000000"
"41","0.0148924291","0.0000000000","0.0001116969","0.0019385554","0.0133316413","0.0000000000","0.0085923815","32.5179251213","0.0001145643","9.0020549978","41.5000000000"
"42","0.0170929416","0.0000000000","0.0001265535","0.0020073147","0.0154706379","0.0000000000","0.0085448764","31.8254006902","0.0001322087","8.4306361610","42.5000000000"
"43","0.0191729714","0.0000000000","0.0001433317","0.0020477040","0.0177034277","0.0000000000","0.0084674584","31.1261809599","0.0001499171","7.8781360170","43.5000000000"
"44","0.0211342448","0.0000000000","0.0001624836","0.0020692808","0.0200074745","0.0000000000","0.0084037960","30.4201144346","0.0001681526","7.3732073183","44.5000000000"
"45","0.0230417796","0.0000000000","0.0001845633","0.0020816022","0.0223685092","0.0000000000","0.0083975580","29.7084040972","0.0001878547","6.9365640607","45.5000000000"
"46","0.0249633453","0.0000000000","0.0002101289","0.0020955605","0.0247810456","0.0000000000","0.0084803617","28.9933203137","0.0002101662","6.5744015699","46.5000000000"
"47","0.0269667115","0.0000000000","0.0002397388","0.0021273870","0.0272521625","0.0000000000","0.0086356200","28.2772622771","0.0002353539","6.2595503832","47.5000000000"
"48","0.0291203597","0.0000000000","0.0002738926","0.0021946479","0.0298056920","0.0000000000","0.0088346943","27.5619138451","0.0002633398","5.9637434988","48.5000000000"
"49","0.0315091480","0.0000000000","0.0003117417","0.0023149096","0.0324830369","0.0000000000","0.0090489463","26.8481389498","0.0002939544","5.6677807556","49.5000000000"
"50","0.0342343110","0.0000000000","0.0003510887","0.0025057383","0.0353436667","0.0000000000","0.0092497374","26.1360543485","0.0003269392","5.3587651163","50.5000000000"
"51","0.0373977955","0.0000000000","0.0003896780","0.0027847003","0.0384650157","0.0000000000","0.0094084292","25.4251138097","0.0003619183","5.0289776438","51.5000000000"
"52","0.0411015481","0.0000000000","0.0004252537","0.0031619294","0.0419378977","0.0000000000","0.0095057450","24.7143095419","0.0003986784","4.6789567149","52.5000000000"
"53","0.0454432316","0.0000000000","0.0004557643","0.0036178296","0.0458477980","0.0000000000","0.0095598553","24.0027842228","0.0004383312","4.3261643075","53.5000000000"
"54","0.0504219803","0.0000000000","0.0004838580","0.0041253725","0.0502551486","0.0000000000","0.0095982923","23.2903128221","0.0004824029","3.9918025315","54.5000000000"
"55","0.0559383999","0.0000000000","0.0005168824","0.0046575298","0.0551907481","0.0000000000","0.0096485883","22.5772619772","0.0005325593","3.6910548927","55.5000000000"
"56","0.0618888124","0.0000000000","0.0005623895","0.0051872729","0.0606558605","0.0000000000","0.0097382754","21.8644601686","0.0005907378","3.4328451371","56.5000000000"
"57","0.0681695396","0.0000000000","0.0006279314","0.0056875735","0.0666225739","0.0000000000","0.0098948859","21.1530666724","0.0006592856","3.2215248750","57.5000000000"
"58","0.0746787214","0.0000000000","0.0007207263","0.0061354612","0.0730363351","0.0000000000","0.0101385987","20.4443945901","0.0007405579","3.0556716311","58.5000000000"
"59","0.0813563079","0.0000000000","0.0008403193","0.0065241981","0.0798271682","0.0000000000","0.0104601787","19.7396240182","0.0008350877","2.9227423994","59.5000000000"
"60","0.0881840598","0.0000000000","0.0009785822","0.0068511040","0.0869214730","0.0000000000","0.0108430378","19.0396231125","0.0009425836","2.8107804542","60.5000000000"
"61","0.0951455556","0.0000000000","0.0011270528","0.0071134990","0.0942452977","0.0000000000","0.0112705876","18.3449950364","0.0010622999","2.7107113137","61.5000000000"
"62","0.1022243737","0.0000000000","0.0012772693","0.0073087032","0.1017247710","0.0000000000","0.0117262399","17.6561729669","0.0011929575","2.6156328395","62.5000000000"
"63","0.1094025969","0.0000000000","0.0014211164","0.0074340365","0.1092863897","0.0000000000","0.0121934063","16.9734975713","0.0013326889","2.5208648614","63.5000000000"
"64","0.1166279021","0.0000000000","0.0015584533","0.0074913004","0.1168589719","0.0000000000","0.0126616188","16.2972499554","0.0014797447","2.4255707605","64.5000000000"
"65","0.1238135607","0.0000000000","0.0016971134","0.0075002220","0.1243819689","0.0000000000","0.0131448904","15.6278207231","0.0016351123","2.3322961634","65.5000000000"
"66","0.1308713482","0.0000000000","0.0018452769","0.0074850099","0.1318131759","0.0000000000","0.0136633544","14.9658953418","0.0018011386","2.2434081778","66.5000000000"
"67","0.1377130401","0.0000000000","0.0020111242","0.0074698727","0.1391291567","0.0000000000","0.0142371440","14.3124513255","0.0019809340","2.1604279411","67.5000000000"
"68","0.1442540643","0.0000000000","0.0022027241","0.0074790190","0.1463237105","0.0000000000","0.0148863924","13.6686915689","0.0021783691","2.0844295014","68.5000000000"
"69","0.1504938513","0.0000000000","0.0024255886","0.0075366573","0.1534063408","0.0000000000","0.0156312330","13.0358890789","0.0023980740","2.0167724921","69.5000000000"
"70","0.1565158350","0.0000000000","0.0026826723","0.0076632738","0.1603993880","0.0000000000","0.0164897028","12.4151890870","0.0026450918","1.9582569514","70.5000000000"
"71","0.1624071012","0.0000000000","0.0029768186","0.0078644655","0.1673296922","0.0000000000","0.0174714539","11.8074238627","0.0029236602","1.9088129029","71.5000000000"
"72","0.1682547358","0.0000000000","0.0033108710","0.0081421068","0.1742205463","0.0000000000","0.0185840424","11.2129513960","0.0032379071","1.8681951926","72.5000000000"
"73","0.1741438502","0.0000000000","0.0036877012","0.0084980721","0.1810899661","0.0000000000","0.0198350241","10.6316135773","0.0035921320","1.8357316248","73.5000000000"
"74","0.1801141377","0.0000000000","0.0041108309","0.0089342360","0.1879515075","0.0000000000","0.0212319551","10.0630272795","0.0039908153","1.8090652202","74.5000000000"
"75","0.1861598737","0.0000000000","0.0045844317","0.0094524730","0.1948153041","0.0000000000","0.0227823914","9.5069642133","0.0044386323","1.7857494827","75.5000000000"
"76","0.1922733588","0.0000000000","0.0051127034","0.0100529310","0.2016878274","0.0000000000","0.0245006214","8.9635319305","0.0049417961","1.7638608268","76.5000000000"
"77","0.1984468939","0.0000000000","0.0056998460","0.0107288514","0.2085666142","0.0000000000","0.0264278639","8.4333863190","0.0055123441","1.7424067664","77.5000000000"
"78","0.2046708048","0.0000000000","0.0063506967","0.0114717492","0.2154346256","0.0000000000","0.0286120703","7.9179251387","0.0061644703","1.7204974267","78.5000000000"
"79","0.2108899981","0.0000000000","0.0070847546","0.0122731392","0.2222593279","0.0000000000","0.0311011918","7.4193456710","0.0069130458","1.6973613719","79.5000000000"
"80","0.2170039610","0.0000000000","0.0079361803","0.0131245363","0.2289925833","0.0000000000","0.0339431797","6.9407344564","0.0077733373","1.6722027013","80.5000000000"
"81","0.2229102060","0.0000000000","0.0089397718","0.0140174554","0.2355706270","0.0000000000","0.0371859855","6.4863210670","0.0087606166","1.6442253661","81.5000000000"
"82","0.2285062454","0.0000000000","0.0101303272","0.0149446371","0.2419156194","0.0000000000","0.0408682167","6.0619150193","0.0098874372","1.6125953368","82.5000000000"
"83","0.2336917499","0.0000000000","0.0115412433","0.0159037244","0.2479428057","0.0000000000","0.0449911067","5.6749450184","0.0111560700","1.5779030791","83.5000000000"
"84","0.2384160261","0.0000000000","0.0131736850","0.0168935861","0.2535682743","0.0000000000","0.0495465453","5.3318411048","0.0125643207","1.5469590275","84.5000000000"
"85","0.2426780171","0.0000000000","0.0149965859","0.0179130908","0.2587115527","0.0000000000","0.0545264222","5.0339458525","0.0141074907","1.5268822578","85.5000000000"
"86","0.2464788240","0.0000000000","0.0169774780","0.0189611074","0.2632965941","0.0000000000","0.0599226272","4.7742388928","0.0157782046","1.5241963165","86.5000000000"
"87","0.2498195480","0.0000000000","0.0190838934","0.0200365045","0.2672528062","0.0000000000","0.0657270499","4.5342985060","0.0175663110","1.5467068515","87.5000000000"
"88","0.2527012903","0.0000000000","0.0212821179","0.0211153903","0.2705122251","0.0000000000","0.0718894058","4.2826981501","0.0194471697","1.6064186631","88.5000000000"
"89","0.2551251518","0.0000000000","0.0235097738","0.0220828313","0.2729913137","0.0000000000","0.0781907122","3.9775265623","0.0213449994","1.7244851236","89.5000000000"
"90","0.2570922338","0.0000000000","0.0256758197","0.0228011333","0.2745739759","0.0000000000","0.0843698122","3.6873585037","0.0231644766","1.5755388782","90.5000000000"
"91","0.2586036375","0.0000000000","0.0276879680","0.0231326022","0.2751115537","0.0000000000","0.0901655488","3.4628349283","0.0248030551","1.5589428178","91.5000000000"
"92","0.2596604638","0.0000000000","0.0294539311","0.0229395439","0.2744254138","0.0000000000","0.0953167650","3.2565089539","0.0261531761","1.5375329662","92.5000000000"
"93","0.2602638140","0.0000000000","0.0308814215","0.0220842643","0.2723067001","0.0000000000","0.0995623039","3.0674063542","0.0271053120","1.5113875938","93.5000000000"
"94","0.2604334546","0.0000000000","0.0318781515","0.0204857954","0.2685268814","0.0000000000","0.1026963686","2.8946536422","0.0275683042","1.4810418142","94.5000000000"
"95","0.2602638140","0.0000000000","0.0323518335","0.0182900734","0.2629038503","0.0000000000","0.1047346022","2.7378548018","0.0275244470","1.4480104933","95.5000000000"
"96","0.2598679859","0.0000000000","0.0321983219","0.0156997606","0.2553687709","0.0000000000","0.1057480079","2.5975391327","0.0269920989","1.4136992814","96.5000000000"
"97","0.2593590640","0.0000000000","0.0310407330","0.0129175193","0.2459735017","0.0000000000","0.1058075889","2.4755539990","0.0260117946","1.3791721197","97.5000000000"
"98","0.2588501421","0.0000000000","0.0282294458","0.0101460119","0.2348863897","0.0000000000","0.1049843486","2.3757586027","0.0246445808","1.3452175899","98.5000000000"
"99","0.2584543140","0.0000000000","0.0231029808","0.0075879008","0.2223921783","0.0000000000","0.1033492900","2.3053703727","0.0229692691","1.3124039783","99.5000000000"
"100+","0.2582846733","0.0000000000","0.0149998587","0.0054458481","0.2088954957","0.0000000000","0.1009734164","2.2775358114","0.0210788428","1.2811248173","102.2841151912"
"","","","","","","","","","","",""
"All ages","0.0499285396","NA","0.0012769495","0.0033261813","0.0522771081","0.0000000000","0.0233910023","15.3823053063","0.0012228341","2.1041525454","65.9663932673"
