"DisMod II input and output, database QIMD 3 2011","","","","","","","","","","",""
"Males, Disease: CHD (Rates * ), sex: Males","","","","","","","","","","",""
"Written 05/12/2016, 22:55:31","","","","","","","","","","",""
"Age","Prevalence (rates)","Remission (rates)","Mortality (rates)","Incidence (rates)","Prevalence (rates)","Remission (rates)","Case fatality (rates)","Duration (years)","Mortality (rates)","RR mortality (number)","Age of onset (years)"
"21","0.0002","0.0000","0.0000","0.0000","0.0020","0.0000","0.0001","22.9843","0.0000","1.1736","21.5000"
"22","0.0002","0.0000","0.0000","0.0000","0.0020","0.0000","0.0000","21.9941","0.0000","0.0000","22.5000"
"23","0.0002","0.0000","0.0000","0.0000","0.0020","0.0000","0.0000","21.0029","0.0000","1.0000","23.5000"
"24","0.0003","0.0000","0.0000","0.0000","0.0020","0.0000","0.0001","20.0130","0.0000","1.2533","24.5000"
"25","0.0003","0.0000","0.0000","0.0000","0.0020","0.0000","0.0045","19.0663","0.0000","10.3712","25.5000"
"26","0.0004","0.0000","0.0000","0.0000","0.0020","0.0000","0.0130","18.2371","0.0000","26.2187","26.5000"
"27","0.0003","0.0000","0.0000","0.0000","0.0020","0.0000","0.0268","17.6002","0.0001","49.6138","27.5000"
"28","0.0003","0.0000","0.0000","0.0000","0.0019","0.0000","0.0463","0.0000","0.0001","80.4520","0.0000"
"29","0.0001","0.0000","0.0000","0.0000","0.0018","0.0000","0.0692","0.0000","0.0001","114.1506","0.0000"
"30","0.0001","0.0000","0.0000","0.0000","0.0016","0.0000","0.0926","17.6637","0.0002","145.4562","30.5000"
"31","0.0001","0.0000","0.0000","0.0001","0.0015","0.0000","0.1133","18.5348","0.0002","169.4407","31.5000"
"32","0.0002","0.0000","0.0000","0.0001","0.0014","0.0000","0.1285","19.8653","0.0002","181.6136","32.5000"
"33","0.0006","0.0000","0.0000","0.0003","0.0014","0.0000","0.1351","21.6084","0.0002","178.6756","33.5000"
"34","0.0013","0.0000","0.0000","0.0004","0.0015","0.0000","0.1312","23.6301","0.0002","160.9919","34.5000"
"35","0.0021","0.0000","0.0000","0.0007","0.0019","0.0000","0.1185","25.7219","0.0002","134.4805","35.5000"
"36","0.0031","0.0000","0.0001","0.0009","0.0025","0.0000","0.1000","27.6527","0.0002","104.9656","36.5000"
"37","0.0042","0.0000","0.0001","0.0012","0.0033","0.0000","0.0787","29.2131","0.0003","76.6603","37.5000"
"38","0.0054","0.0000","0.0001","0.0015","0.0044","0.0000","0.0574","30.2613","0.0003","52.3169","38.5000"
"39","0.0067","0.0000","0.0001","0.0017","0.0058","0.0000","0.0391","30.7623","0.0002","33.5971","39.5000"
"40","0.0082","0.0000","0.0001","0.0019","0.0076","0.0000","0.0259","30.7950","0.0002","21.2190","40.5000"
"41","0.0100","0.0000","0.0001","0.0021","0.0096","0.0000","0.0175","30.4967","0.0002","13.8094","41.5000"
"42","0.0124","0.0000","0.0002","0.0023","0.0118","0.0000","0.0129","29.9963","0.0002","9.8248","42.5000"
"43","0.0153","0.0000","0.0002","0.0025","0.0144","0.0000","0.0111","29.3934","0.0002","8.0223","43.5000"
"44","0.0189","0.0000","0.0002","0.0028","0.0172","0.0000","0.0109","28.7549","0.0002","7.3999","44.5000"
"45","0.0230","0.0000","0.0002","0.0031","0.0204","0.0000","0.0113","28.1149","0.0002","7.1621","45.5000"
"46","0.0275","0.0000","0.0003","0.0035","0.0239","0.0000","0.0116","27.4798","0.0003","6.8016","46.5000"
"47","0.0321","0.0000","0.0003","0.0039","0.0278","0.0000","0.0116","26.8429","0.0003","6.3066","47.5000"
"48","0.0369","0.0000","0.0003","0.0042","0.0321","0.0000","0.0113","26.1982","0.0004","5.7569","48.5000"
"49","0.0418","0.0000","0.0004","0.0046","0.0369","0.0000","0.0110","25.5424","0.0004","5.2144","49.5000"
"50","0.0466","0.0000","0.0005","0.0048","0.0420","0.0000","0.0107","24.8754","0.0005","4.7239","50.5000"
"51","0.0515","0.0000","0.0005","0.0050","0.0474","0.0000","0.0105","24.1991","0.0005","4.3145","51.5000"
"52","0.0564","0.0000","0.0006","0.0050","0.0529","0.0000","0.0105","23.5176","0.0006","3.9964","52.5000"
"53","0.0613","0.0000","0.0007","0.0049","0.0584","0.0000","0.0107","22.8355","0.0006","3.7489","53.5000"
"54","0.0663","0.0000","0.0008","0.0047","0.0638","0.0000","0.0110","22.1563","0.0007","3.5507","54.5000"
"55","0.0711","0.0000","0.0009","0.0044","0.0690","0.0000","0.0114","21.4825","0.0008","3.3862","55.5000"
"56","0.0759","0.0000","0.0010","0.0042","0.0740","0.0000","0.0118","20.8153","0.0009","3.2437","56.5000"
"57","0.0805","0.0000","0.0010","0.0040","0.0788","0.0000","0.0122","20.1551","0.0010","3.1153","57.5000"
"58","0.0849","0.0000","0.0011","0.0038","0.0834","0.0000","0.0126","19.5014","0.0011","2.9960","58.5000"
"59","0.0891","0.0000","0.0012","0.0038","0.0878","0.0000","0.0130","18.8534","0.0011","2.8846","59.5000"
"60","0.0933","0.0000","0.0013","0.0038","0.0922","0.0000","0.0134","18.2104","0.0012","2.7805","60.5000"
"61","0.0974","0.0000","0.0014","0.0040","0.0966","0.0000","0.0138","17.5719","0.0013","2.6829","61.5000"
"62","0.1017","0.0000","0.0015","0.0044","0.1012","0.0000","0.0142","16.9376","0.0014","2.5910","62.5000"
"63","0.1063","0.0000","0.0016","0.0049","0.1060","0.0000","0.0146","16.3074","0.0016","2.5040","63.5000"
"64","0.1112","0.0000","0.0017","0.0056","0.1113","0.0000","0.0151","15.6815","0.0017","2.4211","64.5000"
"65","0.1166","0.0000","0.0018","0.0064","0.1171","0.0000","0.0156","15.0604","0.0018","2.3420","65.5000"
"66","0.1225","0.0000","0.0019","0.0073","0.1236","0.0000","0.0161","14.4448","0.0020","2.2662","66.5000"
"67","0.1290","0.0000","0.0022","0.0083","0.1307","0.0000","0.0167","13.8358","0.0022","2.1933","67.5000"
"68","0.1361","0.0000","0.0024","0.0092","0.1385","0.0000","0.0174","13.2349","0.0024","2.1233","68.5000"
"69","0.1439","0.0000","0.0028","0.0101","0.1468","0.0000","0.0182","12.6438","0.0027","2.0575","69.5000"
"70","0.1523","0.0000","0.0032","0.0108","0.1555","0.0000","0.0191","12.0642","0.0030","1.9970","70.5000"
"71","0.1611","0.0000","0.0036","0.0115","0.1645","0.0000","0.0202","11.4972","0.0033","1.9416","71.5000"
"72","0.1702","0.0000","0.0040","0.0121","0.1737","0.0000","0.0213","10.9439","0.0037","1.8911","72.5000"
"73","0.1796","0.0000","0.0044","0.0129","0.1832","0.0000","0.0225","10.4046","0.0041","1.8451","73.5000"
"74","0.1891","0.0000","0.0048","0.0137","0.1929","0.0000","0.0237","9.8792","0.0046","1.8024","74.5000"
"75","0.1989","0.0000","0.0053","0.0147","0.2030","0.0000","0.0251","9.3675","0.0051","1.7619","75.5000"
"76","0.2092","0.0000","0.0057","0.0160","0.2135","0.0000","0.0264","8.8693","0.0056","1.7230","76.5000"
"77","0.2200","0.0000","0.0063","0.0174","0.2247","0.0000","0.0279","8.3843","0.0063","1.6862","77.5000"
"78","0.2315","0.0000","0.0070","0.0189","0.2365","0.0000","0.0294","7.9127","0.0070","1.6514","78.5000"
"79","0.2436","0.0000","0.0079","0.0204","0.2489","0.0000","0.0311","7.4552","0.0077","1.6176","79.5000"
"80","0.2560","0.0000","0.0088","0.0218","0.2617","0.0000","0.0330","7.0140","0.0086","1.5837","80.5000"
"81","0.2683","0.0000","0.0099","0.0230","0.2748","0.0000","0.0351","6.5928","0.0096","1.5486","81.5000"
"82","0.2803","0.0000","0.0112","0.0239","0.2878","0.0000","0.0375","6.1974","0.0108","1.5116","82.5000"
"83","0.2918","0.0000","0.0126","0.0246","0.3004","0.0000","0.0401","5.8361","0.0121","1.4732","83.5000"
"84","0.3024","0.0000","0.0141","0.0250","0.3125","0.0000","0.0430","5.5168","0.0134","1.4392","84.5000"
"85","0.3122","0.0000","0.0157","0.0254","0.3238","0.0000","0.0462","5.2420","0.0150","1.4151","85.5000"
"86","0.3212","0.0000","0.0175","0.0257","0.3341","0.0000","0.0498","5.0058","0.0166","1.4053","86.5000"
"87","0.3292","0.0000","0.0195","0.0259","0.3433","0.0000","0.0536","4.7896","0.0184","1.4149","87.5000"
"88","0.3363","0.0000","0.0216","0.0261","0.3513","0.0000","0.0577","4.5609","0.0203","1.4515","88.5000"
"89","0.3423","0.0000","0.0239","0.0263","0.3580","0.0000","0.0620","4.2749","0.0222","1.5282","89.5000"
"90","0.3473","0.0000","0.0262","0.0261","0.3633","0.0000","0.0660","4.0038","0.0240","1.4265","90.5000"
"91","0.3513","0.0000","0.0284","0.0255","0.3670","0.0000","0.0697","3.8015","0.0256","1.4142","91.5000"
"92","0.3541","0.0000","0.0303","0.0244","0.3691","0.0000","0.0727","3.6179","0.0268","1.3985","92.5000"
"93","0.3557","0.0000","0.0319","0.0225","0.3693","0.0000","0.0747","3.4521","0.0276","1.3793","93.5000"
"94","0.3561","0.0000","0.0331","0.0198","0.3674","0.0000","0.0757","3.3032","0.0278","1.3565","94.5000"
"95","0.3557","0.0000","0.0336","0.0166","0.3633","0.0000","0.0757","3.1707","0.0275","1.3317","95.5000"
"96","0.3546","0.0000","0.0334","0.0129","0.3569","0.0000","0.0748","3.0549","0.0267","1.3060","96.5000"
"97","0.3532","0.0000","0.0321","0.0092","0.3481","0.0000","0.0732","2.9570","0.0255","1.2806","97.5000"
"98","0.3519","0.0000","0.0288","0.0056","0.3372","0.0000","0.0710","2.8795","0.0239","1.2562","98.5000"
"99","0.3508","0.0000","0.0229","0.0025","0.3243","0.0000","0.0686","2.8270","0.0222","1.2331","99.5000"
"100+","0.3504","0.0000","0.0135","0.0000","0.3099","0.0000","0.0659","2.8071","0.0204","1.2120","102.7175"
"","","","","","","","","","","",""
"All ages","0.0502","NA","0.0013","0.0037","0.0509","0.0000","0.0252","14.2184","0.0013","5.0364","66.3476"
