"DisMod II input and output, database QIMD 3 2011","","","","","","","","","","",""
"Males, Disease: Stroke (Rates * ), sex: Males","","","","","","","","","","",""
"Written 05/12/2016, 22:59:32","","","","","","","","","","",""
"Age","Prevalence (rates)","Remission (rates)","Mortality (rates)","Incidence (rates)","Prevalence (rates)","Remission (rates)","Case fatality (rates)","Duration (years)","Mortality (rates)","RR mortality (number)","Age of onset (years)"
"56","0.0295","0.0000","0.0002","0.0020","0.0286","0.0000","0.0062","22.1167","0.0002","2.1725","56.5000"
"57","0.0314","0.0000","0.0002","0.0020","0.0308","0.0000","0.0063","21.3679","0.0002","2.0886","57.5000"
"58","0.0333","0.0000","0.0002","0.0020","0.0331","0.0000","0.0064","20.6244","0.0002","2.0179","58.5000"
"59","0.0352","0.0000","0.0002","0.0021","0.0355","0.0000","0.0066","19.8865","0.0002","1.9581","59.5000"
"60","0.0372","0.0000","0.0003","0.0021","0.0378","0.0000","0.0068","19.1542","0.0003","1.9069","60.5000"
"61","0.0393","0.0000","0.0003","0.0022","0.0402","0.0000","0.0071","18.4279","0.0003","1.8627","61.5000"
"62","0.0415","0.0000","0.0003","0.0023","0.0427","0.0000","0.0074","17.7078","0.0003","1.8240","62.5000"
"63","0.0439","0.0000","0.0004","0.0026","0.0454","0.0000","0.0077","16.9944","0.0003","1.7895","63.5000"
"64","0.0466","0.0000","0.0004","0.0029","0.0484","0.0000","0.0080","16.2881","0.0004","1.7581","64.5000"
"65","0.0496","0.0000","0.0004","0.0034","0.0517","0.0000","0.0085","15.5898","0.0004","1.7296","65.5000"
"66","0.0530","0.0000","0.0005","0.0039","0.0555","0.0000","0.0089","14.9004","0.0005","1.7036","66.5000"
"67","0.0568","0.0000","0.0005","0.0045","0.0597","0.0000","0.0095","14.2213","0.0006","1.6797","67.5000"
"68","0.0612","0.0000","0.0007","0.0050","0.0644","0.0000","0.0102","13.5542","0.0007","1.6575","68.5000"
"69","0.0660","0.0000","0.0008","0.0055","0.0695","0.0000","0.0110","12.9009","0.0008","1.6374","69.5000"
"70","0.0713","0.0000","0.0010","0.0059","0.0750","0.0000","0.0119","12.2631","0.0009","1.6197","70.5000"
"71","0.0769","0.0000","0.0012","0.0063","0.0807","0.0000","0.0129","11.6422","0.0010","1.6042","71.5000"
"72","0.0828","0.0000","0.0013","0.0067","0.0866","0.0000","0.0141","11.0389","0.0012","1.5907","72.5000"
"73","0.0888","0.0000","0.0016","0.0071","0.0928","0.0000","0.0154","10.4539","0.0014","1.5789","73.5000"
"74","0.0950","0.0000","0.0018","0.0076","0.0993","0.0000","0.0168","9.8870","0.0017","1.5681","74.5000"
"75","0.1015","0.0000","0.0020","0.0082","0.1060","0.0000","0.0183","9.3383","0.0019","1.5576","75.5000"
"76","0.1084","0.0000","0.0023","0.0090","0.1131","0.0000","0.0200","8.8075","0.0023","1.5470","76.5000"
"77","0.1157","0.0000","0.0025","0.0098","0.1206","0.0000","0.0218","8.2944","0.0026","1.5364","77.5000"
"78","0.1236","0.0000","0.0032","0.0108","0.1286","0.0000","0.0237","7.7992","0.0031","1.5255","78.5000"
"79","0.1319","0.0000","0.0038","0.0117","0.1369","0.0000","0.0259","7.3223","0.0035","1.5134","79.5000"
"80","0.1404","0.0000","0.0044","0.0125","0.1456","0.0000","0.0282","6.8656","0.0041","1.4990","80.5000"
"81","0.1491","0.0000","0.0050","0.0132","0.1544","0.0000","0.0308","6.4322","0.0048","1.4811","81.5000"
"82","0.1575","0.0000","0.0056","0.0138","0.1632","0.0000","0.0336","6.0273","0.0055","1.4589","82.5000"
"83","0.1656","0.0000","0.0067","0.0143","0.1718","0.0000","0.0367","5.6586","0.0063","1.4330","83.5000"
"84","0.1731","0.0000","0.0077","0.0146","0.1800","0.0000","0.0400","5.3330","0.0072","1.4087","84.5000"
"85","0.1800","0.0000","0.0088","0.0150","0.1877","0.0000","0.0436","5.0523","0.0082","1.3916","85.5000"
"86","0.1864","0.0000","0.0098","0.0153","0.1947","0.0000","0.0475","4.8101","0.0092","1.3867","86.5000"
"87","0.1921","0.0000","0.0109","0.0156","0.2011","0.0000","0.0516","4.5883","0.0104","1.3992","87.5000"
"88","0.1972","0.0000","0.0123","0.0159","0.2067","0.0000","0.0559","4.3549","0.0116","1.4373","88.5000"
"89","0.2016","0.0000","0.0137","0.0163","0.2115","0.0000","0.0605","4.0666","0.0128","1.5157","89.5000"
"90","0.2052","0.0000","0.0151","0.0166","0.2155","0.0000","0.0653","3.7919","0.0141","1.4215","90.5000"
"91","0.2080","0.0000","0.0166","0.0170","0.2187","0.0000","0.0702","3.5821","0.0153","1.4169","91.5000"
"92","0.2100","0.0000","0.0180","0.0173","0.2211","0.0000","0.0751","3.3899","0.0166","1.4120","92.5000"
"93","0.2112","0.0000","0.0194","0.0174","0.2225","0.0000","0.0802","3.2151","0.0178","1.4067","93.5000"
"94","0.2116","0.0000","0.0208","0.0175","0.2229","0.0000","0.0852","3.0578","0.0190","1.4011","94.5000"
"95","0.2112","0.0000","0.0223","0.0175","0.2223","0.0000","0.0900","2.9183","0.0200","1.3945","95.5000"
"96","0.2104","0.0000","0.0223","0.0173","0.2208","0.0000","0.0944","2.7974","0.0208","1.3864","96.5000"
"97","0.2095","0.0000","0.0223","0.0172","0.2185","0.0000","0.0982","2.6963","0.0214","1.3765","97.5000"
"98","0.2085","0.0000","0.0223","0.0169","0.2154","0.0000","0.1011","2.6174","0.0218","1.3646","98.5000"
"99","0.2077","0.0000","0.0223","0.0167","0.2118","0.0000","0.1031","2.5646","0.0218","1.3505","99.5000"
"100+","0.2073","0.0000","0.0223","0.0164","0.2078","0.0000","0.1038","2.5446","0.0216","1.3339","102.7175"
"","","","","","","","","","","",""
"All ages","0.0242","NA","0.0006","0.0019","0.0250","0.0000","0.0219","13.3044","0.0005","1.6641","70.0303"
