"DisMod II input and output, database QIMD 3 2011","","","","","","","","","","",""
"Females, Disease: CHD (Rates * ), sex: Females","","","","","","","","","","",""
"Written 05/12/2016, 22:57:35","","","","","","","","","","",""
"Age","Prevalence (rates)","Remission (rates)","Mortality (rates)","Incidence (rates)","Prevalence (rates)","Remission (rates)","Case fatality (rates)","Duration (years)","Mortality (rates)","RR mortality (number)","Age of onset (years)"
"45","0.0014","0.0000","0.0001","0.0004","0.0012","0.0000","0.0467","27.2313","0.0001","37.9260","45.5000"
"46","0.0020","0.0000","0.0001","0.0005","0.0016","0.0000","0.0437","27.5034","0.0001","32.5990","46.5000"
"47","0.0028","0.0000","0.0001","0.0008","0.0022","0.0000","0.0390","27.6827","0.0001","26.8197","47.5000"
"48","0.0037","0.0000","0.0001","0.0010","0.0030","0.0000","0.0334","27.7280","0.0001","21.1760","48.5000"
"49","0.0048","0.0000","0.0001","0.0012","0.0041","0.0000","0.0274","27.6158","0.0001","16.1012","49.5000"
"50","0.0061","0.0000","0.0001","0.0014","0.0054","0.0000","0.0217","27.3415","0.0001","11.8864","50.5000"
"51","0.0076","0.0000","0.0001","0.0016","0.0070","0.0000","0.0169","26.9205","0.0001","8.7036","51.5000"
"52","0.0092","0.0000","0.0001","0.0018","0.0088","0.0000","0.0135","26.3848","0.0001","6.5682","52.5000"
"53","0.0109","0.0000","0.0001","0.0020","0.0108","0.0000","0.0113","25.7715","0.0001","5.2239","53.5000"
"54","0.0129","0.0000","0.0001","0.0021","0.0130","0.0000","0.0101","25.1115","0.0001","4.4131","54.5000"
"55","0.0152","0.0000","0.0001","0.0023","0.0154","0.0000","0.0095","24.4276","0.0001","3.9379","55.5000"
"56","0.0179","0.0000","0.0002","0.0025","0.0181","0.0000","0.0095","23.7346","0.0002","3.6501","56.5000"
"57","0.0212","0.0000","0.0002","0.0028","0.0211","0.0000","0.0095","23.0399","0.0002","3.4423","57.5000"
"58","0.0252","0.0000","0.0002","0.0032","0.0244","0.0000","0.0096","22.3448","0.0002","3.2487","58.5000"
"59","0.0298","0.0000","0.0003","0.0036","0.0282","0.0000","0.0095","21.6474","0.0003","3.0620","59.5000"
"60","0.0350","0.0000","0.0003","0.0041","0.0325","0.0000","0.0095","20.9465","0.0003","2.8856","60.5000"
"61","0.0406","0.0000","0.0004","0.0045","0.0372","0.0000","0.0094","20.2411","0.0003","2.7219","61.5000"
"62","0.0463","0.0000","0.0004","0.0049","0.0424","0.0000","0.0092","19.5312","0.0004","2.5727","62.5000"
"63","0.0522","0.0000","0.0004","0.0052","0.0480","0.0000","0.0092","18.8171","0.0004","2.4389","63.5000"
"64","0.0581","0.0000","0.0005","0.0054","0.0539","0.0000","0.0091","18.1000","0.0005","2.3208","64.5000"
"65","0.0639","0.0000","0.0005","0.0055","0.0600","0.0000","0.0092","17.3812","0.0006","2.2175","65.5000"
"66","0.0695","0.0000","0.0006","0.0055","0.0662","0.0000","0.0093","16.6626","0.0006","2.1276","66.5000"
"67","0.0750","0.0000","0.0007","0.0055","0.0725","0.0000","0.0095","15.9464","0.0007","2.0498","67.5000"
"68","0.0803","0.0000","0.0008","0.0055","0.0788","0.0000","0.0099","15.2349","0.0008","1.9827","68.5000"
"69","0.0853","0.0000","0.0009","0.0054","0.0851","0.0000","0.0103","14.5306","0.0009","1.9264","69.5000"
"70","0.0902","0.0000","0.0010","0.0054","0.0913","0.0000","0.0110","13.8361","0.0010","1.8806","70.5000"
"71","0.0950","0.0000","0.0012","0.0054","0.0974","0.0000","0.0118","13.1536","0.0011","1.8448","71.5000"
"72","0.0998","0.0000","0.0014","0.0055","0.1034","0.0000","0.0128","12.4849","0.0013","1.8182","72.5000"
"73","0.1046","0.0000","0.0016","0.0056","0.1094","0.0000","0.0140","11.8317","0.0015","1.7998","73.5000"
"74","0.1096","0.0000","0.0019","0.0057","0.1153","0.0000","0.0154","11.1951","0.0018","1.7878","74.5000"
"75","0.1146","0.0000","0.0022","0.0059","0.1211","0.0000","0.0171","10.5763","0.0021","1.7806","75.5000"
"76","0.1197","0.0000","0.0026","0.0062","0.1268","0.0000","0.0190","9.9762","0.0024","1.7764","76.5000"
"77","0.1249","0.0000","0.0030","0.0065","0.1325","0.0000","0.0212","9.3958","0.0028","1.7736","77.5000"
"78","0.1300","0.0000","0.0035","0.0069","0.1381","0.0000","0.0236","8.8355","0.0033","1.7706","78.5000"
"79","0.1352","0.0000","0.0041","0.0073","0.1436","0.0000","0.0263","8.2966","0.0038","1.7642","79.5000"
"80","0.1402","0.0000","0.0047","0.0078","0.1490","0.0000","0.0292","7.7807","0.0044","1.7516","80.5000"
"81","0.1451","0.0000","0.0054","0.0083","0.1542","0.0000","0.0325","7.2912","0.0050","1.7302","81.5000"
"82","0.1497","0.0000","0.0062","0.0089","0.1591","0.0000","0.0360","6.8330","0.0057","1.6985","82.5000"
"83","0.1540","0.0000","0.0070","0.0095","0.1638","0.0000","0.0399","6.4137","0.0065","1.6585","83.5000"
"84","0.1579","0.0000","0.0079","0.0101","0.1682","0.0000","0.0441","6.0405","0.0074","1.6207","84.5000"
"85","0.1615","0.0000","0.0089","0.0108","0.1722","0.0000","0.0489","5.7167","0.0084","1.5952","85.5000"
"86","0.1647","0.0000","0.0101","0.0116","0.1758","0.0000","0.0542","5.4381","0.0095","1.5909","86.5000"
"87","0.1675","0.0000","0.0115","0.0125","0.1789","0.0000","0.0601","5.1898","0.0108","1.6175","87.5000"
"88","0.1699","0.0000","0.0130","0.0134","0.1816","0.0000","0.0666","4.9443","0.0121","1.6900","88.5000"
"89","0.1720","0.0000","0.0147","0.0143","0.1838","0.0000","0.0733","4.6629","0.0135","1.8333","89.5000"
"90","0.1736","0.0000","0.0164","0.0150","0.1854","0.0000","0.0796","4.4075","0.0148","1.6798","90.5000"
"91","0.1749","0.0000","0.0181","0.0153","0.1863","0.0000","0.0852","4.2239","0.0159","1.6680","91.5000"
"92","0.1758","0.0000","0.0197","0.0153","0.1864","0.0000","0.0894","4.0683","0.0167","1.6467","92.5000"
"93","0.1764","0.0000","0.0209","0.0146","0.1855","0.0000","0.0918","3.9383","0.0170","1.6152","93.5000"
"94","0.1765","0.0000","0.0218","0.0133","0.1836","0.0000","0.0921","3.8303","0.0169","1.5739","94.5000"
"95","0.1764","0.0000","0.0223","0.0114","0.1804","0.0000","0.0904","3.7411","0.0163","1.5265","95.5000"
"96","0.1760","0.0000","0.0221","0.0091","0.1760","0.0000","0.0872","3.6683","0.0153","1.4766","96.5000"
"97","0.1756","0.0000","0.0210","0.0067","0.1702","0.0000","0.0829","3.6104","0.0141","1.4267","97.5000"
"98","0.1751","0.0000","0.0184","0.0042","0.1633","0.0000","0.0778","3.5671","0.0127","1.3789","98.5000"
"99","0.1748","0.0000","0.0135","0.0019","0.1553","0.0000","0.0723","3.5392","0.0112","1.3347","99.5000"
"100+","0.1747","0.0000","0.0058","0.0000","0.1464","0.0000","0.0668","3.5290","0.0098","1.2950","103.9071"
"","","","","","","","","","","",""
"All ages","0.0278","NA","0.0009","0.0021","0.0285","0.0000","0.0291","13.6187","0.0008","2.1425","71.3975"
